
Round_1_Replicate_1
40199   , -2400.84    , array([ 1.14396    ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40200   , -2400.84    , array([ 1.14396    ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40201   , -3281       , array([ 2.14396    ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40203   , -2400.84    , array([ 1.14396    ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40204   , -2538.54    , array([ 0.525926   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40205   , -2776.25    , array([ 1.52593    ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40206   , -2212.24    , array([ 0.927342   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40207   , -2180.59    , array([ 0.875839   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40208   , -2153.63    , array([ 0.742185   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40209   , -2150.49    , array([ 0.763771   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40210   , -2150.27    , array([ 0.77647    ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40211   , -2150.22    , array([ 0.772347   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40212   , -2150.27    , array([ 0.768631   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40213   , -2150.22    , array([ 0.772347   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40214   , -36266.5    , array([ 0.772347   ,  1.15235    ,  7.99667    ,  1.49726    ,  0.0683532  ])
40216   , -2150.22    , array([ 0.772347   ,  0.152345   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40218   , -22138.1    , array([ 0.772347   ,  0.534311   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40219   , -13284.8    , array([ 0.772347   ,  0.343167   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40221   , -9013.2     , array([ 0.772347   ,  0.0621754  ,  7.99667    ,  1.49726    ,  0.0683532  ])
40222   , -3825.05    , array([ 0.772347   ,  0.186787   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40223   , -1905.02    , array([ 0.772347   ,  0.145277   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40224   , -1624.66    , array([ 0.772347   ,  0.113535   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40225   , -1525.5     , array([ 0.772347   ,  0.122778   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40226   , -1526.35    , array([ 0.772347   ,  0.124326   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40227   , -1525.28    , array([ 0.772347   ,  0.123289   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40228   , -1525.37    , array([ 0.772347   ,  0.12358    ,  7.99667    ,  1.49726    ,  0.0683532  ])
40229   , -1525.28    , array([ 0.772347   ,  0.123289   ,  7.99667    ,  1.49726    ,  0.0683532  ])
40230   , -1669.71    , array([ 0.772347   ,  0.123289   ,  8.99667    ,  1.49726    ,  0.0683532  ])
40231   , -1451.35    , array([ 0.772347   ,  0.123289   ,  6.37863    ,  1.49726    ,  0.0683532  ])
40232   , -1448.38    , array([ 0.772347   ,  0.123289   ,  6.58202    ,  1.49726    ,  0.0683532  ])
40233   , -1448.38    , array([ 0.772347   ,  0.123289   ,  6.58202    ,  1.49726    ,  0.0683532  ])
40234   , -1458.4     , array([ 0.772347   ,  0.123289   ,  7.12237    ,  1.49726    ,  0.0683532  ])
40235   , -1449.2     , array([ 0.772347   ,  0.123289   ,  6.78841    ,  1.49726    ,  0.0683532  ])
40236   , -1448.23    , array([ 0.772347   ,  0.123289   ,  6.63955    ,  1.49726    ,  0.0683532  ])
40237   , -1448.24    , array([ 0.772347   ,  0.123289   ,  6.65312    ,  1.49726    ,  0.0683532  ])
40238   , -1448.24    , array([ 0.772347   ,  0.123289   ,  6.62598    ,  1.49726    ,  0.0683532  ])
40239   , -1448.23    , array([ 0.772347   ,  0.123289   ,  6.63955    ,  1.49726    ,  0.0683532  ])
40240   , -1465.72    , array([ 0.772347   ,  0.123289   ,  6.63955    ,  2.49726    ,  0.0683532  ])
40242   , -1448.23    , array([ 0.772347   ,  0.123289   ,  6.63955    ,  1.49726    ,  0.0683532  ])
40243   , -1578.79    , array([ 0.772347   ,  0.123289   ,  6.63955    ,  0.879227   ,  0.0683532  ])
40244   , -1425.9     , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.756907   ,  0.0481047  ])
41969   , -1719.8     , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0481047  ])
41970   , -1719.81    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.795287   ,  0.0481047  ])
41971   , -1719.81    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.784322   ,  0.0481047  ])
41972   , -1719.8     , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0481047  ])
41973   , -20231      , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  1.0481     ])
41975   , -1719.8     , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0481047  ])
41977   , -17799.8    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.430071   ])
41978   , -14241.8    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.238958   ])
41981   , -6962.16    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.121004   ])
41982   , -15349.4    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0136629  ])
41983   , -3098.68    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0759498  ])
41984   , -2636.18    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0349491  ])
41985   , -1778.26    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0535091  ])
41986   , -1718.71    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0495596  ])
41987   , -1717.5     , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489602  ])
41988   , -1717.49    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489476  ])
41989   , -1717.49    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
41990   , -1717.5     , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489308  ])
41992   , -1717.49    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
41993   , -2024.87    , array([ 1.5443     ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
41995   , -1717.49    , array([ 0.544297   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
41997   , -1606.56    , array([ 0.926263   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
41998   , -1544.1     , array([ 0.735281   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
41999   , -1547.62    , array([ 0.780191   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42000   , -1544.17    , array([ 0.733371   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42001   , -1543.98    , array([ 0.742347   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42002   , -1544.57    , array([ 0.756802   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42003   , -1543.99    , array([ 0.740366   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42004   , -1544       , array([ 0.744327   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42005   , -1543.98    , array([ 0.742347   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42006   , -39235.7    , array([ 0.742347   ,  1.1032     ,  8.91835    ,  0.789804   ,  0.0489392  ])
42008   , -1543.98    , array([ 0.742347   ,  0.103196   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42010   , -24512.9    , array([ 0.742347   ,  0.485162   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42011   , -14251.2    , array([ 0.742347   ,  0.293994   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42013   , -83571      , array([ 0.742347   ,  0.0130265  ,  8.91835    ,  0.789804   ,  0.0489392  ])
42014   , -5468.36    , array([ 0.742347   ,  0.176075   ,  8.91835    ,  0.789804   ,  0.0489392  ])
42015   , -4061.81    , array([ 0.742347   ,  0.0687546  ,  8.91835    ,  0.789804   ,  0.0489392  ])
42016   , -1804.8     , array([ 0.742347   ,  0.116875   ,  8.91835    ,  0.789804   ,  0.0489392  ])
