
Round_1_Replicate_1
40521   , -1433.54    , array([ 1.44278    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40522   , -1433.54    , array([ 1.44278    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40523   , -1648.4     , array([ 2.44278    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40525   , -1433.54    , array([ 1.44278    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40526   , -1585.1     , array([ 0.824743   ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40527   , -1510.98    , array([ 1.82474    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40528   , -1428.35    , array([ 1.40747    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40529   , -1414.86    , array([ 1.18489    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40530   , -1414.16    , array([ 1.20587    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40531   , -1414       , array([ 1.2313     ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40532   , -1413.97    , array([ 1.22392    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40533   , -1413.97    , array([ 1.22611    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40534   , -1413.97    , array([ 1.22173    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40535   , -1413.97    , array([ 1.22392    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40536   , -40534.3    , array([ 1.22392    ,  1.10531    ,  2.91291    ,  1.20661    ,  0.0445551  ])
40538   , -1413.97    , array([ 1.22392    ,  0.105314   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40540   , -24424.3    , array([ 1.22392    ,  0.48728    ,  2.91291    ,  1.20661    ,  0.0445551  ])
40541   , -13783.9    , array([ 1.22392    ,  0.296111   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40543   , -66264.9    , array([ 1.22392    ,  0.0151438  ,  2.91291    ,  1.20661    ,  0.0445551  ])
40544   , -5105.39    , array([ 1.22392    ,  0.178192   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40545   , -3681.88    , array([ 1.22392    ,  0.0708719  ,  2.91291    ,  1.20661    ,  0.0445551  ])
40546   , -1631.67    , array([ 1.22392    ,  0.118422   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40547   , -1421.48    , array([ 1.22392    ,  0.107079   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40548   , -1413.26    , array([ 1.22392    ,  0.104245   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40549   , -1413.16    , array([ 1.22392    ,  0.104516   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40550   , -1413.16    , array([ 1.22392    ,  0.104524   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40551   , -1413.16    , array([ 1.22392    ,  0.104532   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40552   , -1413.16    , array([ 1.22392    ,  0.104524   ,  2.91291    ,  1.20661    ,  0.0445551  ])
40553   , -1374.36    , array([ 1.22392    ,  0.104524   ,  3.91291    ,  1.20661    ,  0.0445551  ])
40554   , -1439.18    , array([ 1.22392    ,  0.104524   ,  5.53094    ,  1.20661    ,  0.0445551  ])
40555   , -1374.36    , array([ 1.22392    ,  0.104524   ,  3.91291    ,  1.20661    ,  0.0445551  ])
40556   , -1381.94    , array([ 1.22392    ,  0.104524   ,  4.53094    ,  1.20661    ,  0.0445551  ])
40557   , -1381.34    , array([ 1.22392    ,  0.104524   ,  3.53094    ,  1.20661    ,  0.0445551  ])
40558   , -1374.04    , array([ 1.22392    ,  0.104524   ,  4.02117    ,  1.20661    ,  0.0445551  ])
40559   , -1374.04    , array([ 1.22392    ,  0.104524   ,  4.01009    ,  1.20661    ,  0.0445551  ])
40560   , -1374.04    , array([ 1.22392    ,  0.104524   ,  3.99912    ,  1.20661    ,  0.0445551  ])
40561   , -1374.04    , array([ 1.22392    ,  0.104524   ,  4.01009    ,  1.20661    ,  0.0445551  ])
40562   , -1447.82    , array([ 1.22392    ,  0.104524   ,  4.01009    ,  2.20661    ,  0.0445551  ])
40564   , -1374.04    , array([ 1.22392    ,  0.104524   ,  4.01009    ,  1.20661    ,  0.0445551  ])
40565   , -1399.27    , array([ 1.22392    ,  0.104524   ,  4.01009    ,  0.588576   ,  0.0445551  ])
40566   , -1387.28    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.33481    ,  0.0604052  ])
40140   , -1363.25    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31927    ,  0.0604052  ])
40141   , -1363.25    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.0604052  ])
40142   , -1363.25    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31967    ,  0.0604052  ])
40143   , -1363.25    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31965    ,  0.0604052  ])
40144   , -1363.25    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.0604052  ])
40145   , -18438.1    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  1.06041    ])
40147   , -1363.25    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.0604052  ])
40149   , -14998.9    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.442371   ])
40150   , -10624.3    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.251278   ])
40153   , -5040.57    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.133312   ])
40154   , -7668.18    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.0259633  ])
40155   , -2136.05    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.0852643  ])
40156   , -1895.81    , array([ 1.08505    ,  0.127412   ,  4.76105    ,  1.31966    ,  0.0472496  ])
