
Round_1_Replicate_1
568     , -30102.5    , array([ 0.688113   ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
569     , -30102.5    , array([ 0.688113   ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
570     , -30786.5    , array([ 1.68811    ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
572     , -30102.5    , array([ 0.688113   ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
573     , -29637.2    , array([ 0.070079   ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
575     , -29867.8    , array([ 0.379095   ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
577     , -29723.8    , array([ 0.188112   ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
578     , -29597.3    , array([ 0.0143509  ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
580     , -29612.4    , array([ 0.0356372  ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
582     , -29603      , array([ 0.0224815  ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
583     , -29597.3    , array([ 0.0143509  ,  2.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
584     , -31759.8    , array([ 0.0143509  ,  3.85019    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
585     , -29377.9    , array([ 0.0143509  ,  1.23216    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
586     , -28153.7    , array([ 0.0143509  ,  1.9536     ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
587     , -28153.7    , array([ 0.0143509  ,  1.9536     ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
588     , -28554.2    , array([ 0.0143509  ,  2.29607    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
589     , -28135.1    , array([ 0.0143509  ,  1.67803    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
590     , -28097.1    , array([ 0.0143509  ,  1.79684    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
591     , -28097.4    , array([ 0.0143509  ,  1.80737    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
592     , -28097.3    , array([ 0.0143509  ,  1.7863     ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
593     , -28097.1    , array([ 0.0143509  ,  1.79684    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
594     , -35192.4    , array([ 0.0143509  ,  1.79684    ,  2.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
596     , -28097.1    , array([ 0.0143509  ,  1.79684    ,  1.43008    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
597     , -23133.4    , array([ 0.0143509  ,  1.79684    ,  0.812048   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
598     , -24693.5    , array([ 0.0143509  ,  1.79684    ,  0.430082   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
599     , -23013.4    , array([ 0.0143509  ,  1.79684    ,  0.789622   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
600     , -22668.9    , array([ 0.0143509  ,  1.79684    ,  0.698892   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
601     , -22695.2    , array([ 0.0143509  ,  1.79684    ,  0.596216   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
602     , -22611.2    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
603     , -22611.2    , array([ 0.0143509  ,  1.79684    ,  0.645906   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
604     , -22614.3    , array([ 0.0143509  ,  1.79684    ,  0.661435   ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
605     , -22611.2    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  0.551166   ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
606     , -17812.8    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.55117    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
607     , -19604      , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  3.1692     ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
608     , -17812.8    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.55117    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
609     , -18413.3    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  2.1692     ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
610     , -17893.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.1692     ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
611     , -17773.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.44936    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
612     , -17767.1    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.4096     ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
613     , -17766.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38056    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
614     , -17766.2    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
615     , -17766.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.39723    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
616     , -17766.2    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
617     , -21670.1    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  2.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
619     , -17766.2    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.28969    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
620     , -19138.2    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  0.671658   ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
621     , -18717.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.67166    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
622     , -17703.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.2163     ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
623     , -17690.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.13361    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
624     , -17687.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
625     , -17687.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15915    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
626     , -17687.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15651    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
627     , -17687.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
628     , -19207.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  1.25258    ,  3.16026    ,  0.255956   ,  0.27343    ])
630     , -17687.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.252585   ,  3.16026    ,  0.255956   ,  0.27343    ])
632     , -16957.4    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.634551   ,  3.16026    ,  0.255956   ,  0.27343    ])
633     , -17008      , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.443574   ,  3.16026    ,  0.255956   ,  0.27343    ])
634     , -16916.5    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.554423   ,  3.16026    ,  0.255956   ,  0.27343    ])
635     , -16916.5    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.557997   ,  3.16026    ,  0.255956   ,  0.27343    ])
636     , -16916.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.551405   ,  3.16026    ,  0.255956   ,  0.27343    ])
637     , -16916.5    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.554423   ,  3.16026    ,  0.255956   ,  0.27343    ])
638     , -16244.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.554423   ,  4.16026    ,  0.255956   ,  0.27343    ])
639     , -16260      , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.554423   ,  5.7783     ,  0.255956   ,  0.27343    ])
640     , -16244.6    , array([ 0.0143509  ,  1.79684    ,  0.65367    ,  1.38886    ,  1.15783    ,  0.554423   ,  4.16026    ,  0.255956   ,  0.27343    ])
