
Round_1_Replicate_1
1155    , -48279.2    , array([ 0.585869   ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1156    , -48279.2    , array([ 0.585869   ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1157    , -34004      , array([ 1.58587    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1158    , -35642.5    , array([ 3.2039     ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1159    , -34004      , array([ 1.58587    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1160    , -33847.3    , array([ 2.2039     ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1161    , -34389.4    , array([ 2.58587    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1162    , -33695.9    , array([ 1.97067    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1163    , -33691.9    , array([ 1.94893    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1164    , -33689.8    , array([ 1.90853    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1165    , -33689.7    , array([ 1.92176    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1166    , -33690.3    , array([ 1.93512    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1167    , -33689.7    , array([ 1.92176    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1168    , -46452.6    , array([ 1.92176    ,  2.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1170    , -33689.7    , array([ 1.92176    ,  1.40393    ,  0.638762   ,  3.12441    ,  0.895287   ])
1171    , -20188.6    , array([ 1.92176    ,  0.785899   ,  0.638762   ,  3.12441    ,  0.895287   ])
1172    , -9151       , array([ 1.92176    ,  0.403933   ,  0.638762   ,  3.12441    ,  0.895287   ])
1173    , -7256.81    , array([ 1.92176    ,  0.167865   ,  0.638762   ,  3.12441    ,  0.895287   ])
1174    , -7840.28    , array([ 1.92176    ,  0.155504   ,  0.638762   ,  3.12441    ,  0.895287   ])
1175    , -6288.67    , array([ 1.92176    ,  0.267852   ,  0.638762   ,  3.12441    ,  0.895287   ])
1176    , -7106.48    , array([ 1.92176    ,  0.319831   ,  0.638762   ,  3.12441    ,  0.895287   ])
1177    , -6130.99    , array([ 1.92176    ,  0.246805   ,  0.638762   ,  3.12441    ,  0.895287   ])
1178    , -6124.25    , array([ 1.92176    ,  0.224142   ,  0.638762   ,  3.12441    ,  0.895287   ])
1179    , -6205.12    , array([ 1.92176    ,  0.212344   ,  0.638762   ,  3.12441    ,  0.895287   ])
1180    , -6124.25    , array([ 1.92176    ,  0.224142   ,  0.638762   ,  3.12441    ,  0.895287   ])
1181    , -4412.09    , array([ 1.92176    ,  0.224142   ,  1.63876    ,  3.12441    ,  0.895287   ])
1182    , -5086.8     , array([ 1.92176    ,  0.224142   ,  3.2568     ,  3.12441    ,  0.895287   ])
1183    , -4412.09    , array([ 1.92176    ,  0.224142   ,  1.63876    ,  3.12441    ,  0.895287   ])
1184    , -4362.27    , array([ 1.92176    ,  0.224142   ,  2.2568     ,  3.12441    ,  0.895287   ])
1185    , -4549.97    , array([ 1.92176    ,  0.224142   ,  2.63876    ,  3.12441    ,  0.895287   ])
1186    , -4321.63    , array([ 1.92176    ,  0.224142   ,  2.01824    ,  3.12441    ,  0.895287   ])
1187    , -4321.38    , array([ 1.92176    ,  0.224142   ,  2.00445    ,  3.12441    ,  0.895287   ])
1188    , -4321.37    , array([ 1.92176    ,  0.224142   ,  1.99079    ,  3.12441    ,  0.895287   ])
1189    , -4334.61    , array([ 1.92176    ,  0.224142   ,  1.85633    ,  3.12441    ,  0.895287   ])
1190    , -4321.6     , array([ 1.92176    ,  0.224142   ,  1.97727    ,  3.12441    ,  0.895287   ])
1191    , -4321.37    , array([ 1.92176    ,  0.224142   ,  1.99079    ,  3.12441    ,  0.895287   ])
1192    , -4363.32    , array([ 1.92176    ,  0.224142   ,  1.99079    ,  4.12441    ,  0.895287   ])
1193    , -9128.21    , array([ 1.92176    ,  0.224142   ,  1.99079    ,  1.50638    ,  0.895287   ])
1194    , -4321.37    , array([ 1.92176    ,  0.224142   ,  1.99079    ,  3.12441    ,  0.895287   ])
1195    , -5088.86    , array([ 1.92176    ,  0.224142   ,  1.99079    ,  2.50638    ,  0.895287   ])
1196    , -4196.43    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.285448   ])
863     , -9921.22    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  1.28545    ])
865     , -4693.43    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.285448   ])
867     , -7346.22    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.667414   ])
868     , -5943.38    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.476409   ])
869     , -20815.5    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.0493798  ])
870     , -5014.75    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.195278   ])
871     , -4706.87    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.289913   ])
872     , -4656.18    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.266008   ])
873     , -4679.19    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.238992   ])
874     , -4652.74    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.259647   ])
875     , -4652.65    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258817   ])
876     , -4652.64    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
877     , -4652.65    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258105   ])
878     , -10679.6    , array([ 1.19856    ,  0.681783   ,  5.10388    ,  0.25192    ,  0.231304   ])
879     , -4652.64    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
880     , -6159.01    , array([ 2.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
882     , -4652.64    , array([ 1.39031    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
883     , -5672.51    , array([ 0.772272   ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
884     , -5147.28    , array([ 1.77227    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
885     , -4628.91    , array([ 1.36144    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
886     , -4580.4     , array([ 1.1364     ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
887     , -4563.54    , array([ 1.2038     ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
888     , -4563.66    , array([ 1.21244    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
889     , -4563.53    , array([ 1.20603    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
890     , -4563.54    , array([ 1.20787    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
891     , -4563.53    , array([ 1.20603    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
892     , -21641.1    , array([ 1.20603    ,  1.4638     ,  3.46091    ,  0.246432   ,  0.258376   ])
894     , -4563.53    , array([ 1.20603    ,  0.463799   ,  3.46091    ,  0.246432   ,  0.258376   ])
896     , -11604.3    , array([ 1.20603    ,  0.845765   ,  3.46091    ,  0.246432   ,  0.258376   ])
897     , -7822.96    , array([ 1.20603    ,  0.654725   ,  3.46091    ,  0.246432   ,  0.258376   ])
898     , -8122.8     , array([ 1.20603    ,  0.227731   ,  3.46091    ,  0.246432   ,  0.258376   ])
899     , -4362.9     , array([ 1.20603    ,  0.445892   ,  3.46091    ,  0.246432   ,  0.258376   ])
900     , -3997.5     , array([ 1.20603    ,  0.362562   ,  3.46091    ,  0.246432   ,  0.258376   ])
901     , -3976.8     , array([ 1.20603    ,  0.371671   ,  3.46091    ,  0.246432   ,  0.258376   ])
902     , -3973.65    , array([ 1.20603    ,  0.379782   ,  3.46091    ,  0.246432   ,  0.258376   ])
903     , -3973.15    , array([ 1.20603    ,  0.377507   ,  3.46091    ,  0.246432   ,  0.258376   ])
904     , -3973.21    , array([ 1.20603    ,  0.37837    ,  3.46091    ,  0.246432   ,  0.258376   ])
905     , -3973.24    , array([ 1.20603    ,  0.376644   ,  3.46091    ,  0.246432   ,  0.258376   ])
906     , -3973.15    , array([ 1.20603    ,  0.377507   ,  3.46091    ,  0.246432   ,  0.258376   ])
907     , -3795.75    , array([ 1.33243    ,  0.801459   ,  2.60654    ,  0.267868   ,  29.6449    ])
1538    , -7956.22    , array([ 1.33099    ,  0.801459   ,  2.60654    ,  0.267868   ,  29.6449    ])
1539    , -13658.8    , array([ 1.33099    ,  1.80146    ,  2.60654    ,  0.267868   ,  29.6449    ])
1541    , -7956.22    , array([ 1.33099    ,  0.801459   ,  2.60654    ,  0.267868   ,  29.6449    ])
1542    , -35253.8    , array([ 1.33099    ,  0.183425   ,  2.60654    ,  0.267868   ,  29.6449    ])
1543    , -9244.44    , array([ 1.33099    ,  1.18343    ,  2.60654    ,  0.267868   ,  29.6449    ])
1544    , -8153.8     , array([ 1.33099    ,  0.956972   ,  2.60654    ,  0.267868   ,  29.6449    ])
1545    , -7947.99    , array([ 1.33099    ,  0.810781   ,  2.60654    ,  0.267868   ,  29.6449    ])
1546    , -7940.73    , array([ 1.33099    ,  0.836086   ,  2.60654    ,  0.267868   ,  29.6449    ])
1547    , -7940.47    , array([ 1.33099    ,  0.831781   ,  2.60654    ,  0.267868   ,  29.6449    ])
1548    , -7940.47    , array([ 1.33099    ,  0.83214    ,  2.60654    ,  0.267868   ,  29.6449    ])
