
Round_1_Replicate_1
24380   , -1932.15    , array([ 0.709605   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24381   , -1932.15    , array([ 0.709605   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24382   , -2162.48    , array([ 1.7096     ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24384   , -1932.15    , array([ 0.709605   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24385   , -18623.2    , array([ 0.0915706  ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24386   , -1962.19    , array([ 1.09157    ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24387   , -1916.4     , array([ 0.899136   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24388   , -1911.82    , array([ 0.853812   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24389   , -1911.11    , array([ 0.836915   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24390   , -1911       , array([ 0.823127   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24391   , -1910.99    , array([ 0.826364   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24392   , -1910.99    , array([ 0.827532   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24393   , -1910.99    , array([ 0.825197   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24394   , -1910.99    , array([ 0.826364   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24395   , -45109.7    , array([ 0.826364   ,  1.06271    ,  7.23732    ,  2.26345    ,  0.0345856  ])
24397   , -1910.99    , array([ 0.826364   ,  0.0627085  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24399   , -29763.5    , array([ 0.826364   ,  0.444675   ,  7.23732    ,  2.26345    ,  0.0345856  ])
24400   , -17630.4    , array([ 0.826364   ,  0.253466   ,  7.23732    ,  2.26345    ,  0.0345856  ])
24403   , -5979       , array([ 0.826364   ,  0.135572   ,  7.23732    ,  2.26345    ,  0.0345856  ])
24405   , -15628.8    , array([ 0.826364   ,  0.0293189  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24406   , -2065.06    , array([ 0.826364   ,  0.0927842  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24407   , -1432.91    , array([ 0.826364   ,  0.0755851  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24408   , -1439.19    , array([ 0.826364   ,  0.0767037  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24409   , -1432.22    , array([ 0.826364   ,  0.075226   ,  7.23732    ,  2.26345    ,  0.0345856  ])
24410   , -1432.12    , array([ 0.826364   ,  0.0750161  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24411   , -1432.16    , array([ 0.826364   ,  0.074893   ,  7.23732    ,  2.26345    ,  0.0345856  ])
24412   , -1432.12    , array([ 0.826364   ,  0.0750161  ,  7.23732    ,  2.26345    ,  0.0345856  ])
24413   , -1493.15    , array([ 0.826364   ,  0.0750161  ,  8.23732    ,  2.26345    ,  0.0345856  ])
24414   , -1397.42    , array([ 0.826364   ,  0.0750161  ,  5.61929    ,  2.26345    ,  0.0345856  ])
24415   , -1397.06    , array([ 0.826364   ,  0.0750161  ,  5.71922    ,  2.26345    ,  0.0345856  ])
24416   , -1397.06    , array([ 0.826364   ,  0.0750161  ,  5.71922    ,  2.26345    ,  0.0345856  ])
24417   , -1401.69    , array([ 0.826364   ,  0.0750161  ,  6.29908    ,  2.26345    ,  0.0345856  ])
24418   , -1397.49    , array([ 0.826364   ,  0.0750161  ,  5.9407     ,  2.26345    ,  0.0345856  ])
24419   , -1397.01    , array([ 0.826364   ,  0.0750161  ,  5.77173    ,  2.26345    ,  0.0345856  ])
24420   , -1397.01    , array([ 0.826364   ,  0.0750161  ,  5.78639    ,  2.26345    ,  0.0345856  ])
24421   , -1397.01    , array([ 0.826364   ,  0.0750161  ,  5.75707    ,  2.26345    ,  0.0345856  ])
24422   , -1397.01    , array([ 0.826364   ,  0.0750161  ,  5.77173    ,  2.26345    ,  0.0345856  ])
24423   , -1397.1     , array([ 0.826364   ,  0.0750161  ,  5.77173    ,  3.26345    ,  0.0345856  ])
24424   , -1589.34    , array([ 0.826364   ,  0.0750161  ,  5.77173    ,  0.645414   ,  0.0345856  ])
24425   , -1397.01    , array([ 0.826364   ,  0.0750161  ,  5.77173    ,  2.26345    ,  0.0345856  ])
24426   , -1438.likelihood = -2544.23
theta = 5191.4
Optimized parameters = [  3.3931183    0.59688899   0.77488534   1.31791436  30.        ]

Round_1_Replicate_2
28951   , -7270.21    , array([ 0.488713   ,  0.287993   ,  3.22632    ,  1.88417    ,  0.184032   ])
28952   , -7270.21    , array([ 0.488713   ,  0.287993   ,  3.22632    ,  1.88417    ,  0.184032   ])
28953   , -3399.59    , array([ 1.48871    ,  0.287993   ,  3.22632    ,  1.88417    ,  0.184032   ])
28954   , -5340.37    , array([ 3.10675    ,  0.287993   ,  3.22632    ,  1.88417    ,  0.184032   ])
