312976  , -55872.3    , array([ 0.0659071  ,  0.451382   ,  6.63387e-25,  4.15851e-59,  0.0244794  ])
312977  , -55831.5    , array([ 0.0659731  ,  0.451382   ,  6.63387e-25,  4.15851e-59,  0.0244794  ])
312978  , -55884.2    , array([ 0.0659071  ,  0.451833   ,  6.63387e-25,  4.15851e-59,  0.0244794  ])
312979  , -55872.3    , array([ 0.0659071  ,  0.451382   ,  6.64051e-25,  4.15851e-59,  0.0244794  ])
312980  , -55872.3    , array([ 0.0659071  ,  0.451382   ,  6.63387e-25,  4.16267e-59,  0.0244794  ])
312981  , -55894.5    , array([ 0.0659071  ,  0.451382   ,  6.63387e-25,  4.15851e-59,  0.0245039  ])
312982  , -55872.3    , array([ 0.0659071  ,  0.451382   ,  6.63387e-25,  4.15851e-59,  0.0244794  ])
312983  , -33444.2    , array([ 0.155738   ,  0.351683   ,  6.63387e-25,  4.15851e-59,  0.0153416  ])
312984  , -33444.2    , array([ 0.155738   ,  0.351683   ,  6.63387e-25,  4.15851e-59,  0.0153416  ])
312985  , -33440.5    , array([ 0.155894   ,  0.351683   ,  6.63387e-25,  4.15851e-59,  0.0153416  ])
312986  , -33457.8    , array([ 0.155738   ,  0.352035   ,  6.63387e-25,  4.15851e-59,  0.0153416  ])
312987  , -33444.2    , array([ 0.155738   ,  0.351683   ,  6.64051e-25,  4.15851e-59,  0.0153416  ])
312988  , -33444.2    , array([ 0.155738   ,  0.351683   ,  6.63387e-25,  4.16267e-59,  0.0153416  ])
312989  , -33432.5    , array([ 0.155738   ,  0.351683   ,  6.63387e-25,  4.15851e-59,  0.015357   ])
312990  , -22350.1    , array([ 0.502924   ,  0.0477152  ,  6.63387e-25,  4.15851e-59,  0.0501279  ])
312991  , -22350.1    , array([ 0.502924   ,  0.0477152  ,  6.63387e-25,  4.15851e-59,  0.0501279  ])
312992  , -22345.9    , array([ 0.503427   ,  0.0477152  ,  6.63387e-25,  4.15851e-59,  0.0501279  ])
312993  , -22314.4    , array([ 0.502924   ,  0.0477629  ,  6.63387e-25,  4.15851e-59,  0.0501279  ])
312994  , -22350.1    , array([ 0.502924   ,  0.0477152  ,  6.64051e-25,  4.15851e-59,  0.0501279  ])
312995  , -22350.1    , array([ 0.502924   ,  0.0477152  ,  6.63387e-25,  4.16267e-59,  0.0501279  ])
