
Round_1_Replicate_1
591     , -68831.5    , array([ 0.448182   ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
592     , -68831.5    , array([ 0.448182   ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
593     , -68400.3    , array([ 1.44818    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
594     , -67853.2    , array([ 3.06622    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
595     , -67363.4    , array([ 7.01635    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
596     , -67138.9    , array([ 13.4078    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
597     , -67161.1    , array([ 12.2552    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
598     , -67072.1    , array([ 23.7494    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
599     , -67076.2    , array([ 20.4643    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
601     , -67072.1    , array([ 23.7494    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
603     , -67078.4    , array([ 19.7992    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
604     , -67073.2    , array([ 21.7743    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
605     , -67072      , array([ 23.2807    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
606     , -67072.1    , array([ 23.0524    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
607     , -67072.1    , array([ 23.5091    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
608     , -67072      , array([ 23.2807    ,  1.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
609     , -66757.4    , array([ 23.2807    ,  2.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
610     , -70508      , array([ 23.2807    ,  3.875      ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
611     , -66757.4    , array([ 23.2807    ,  2.25696    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
612     , -68105.5    , array([ 23.2807    ,  2.875      ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
613     , -66230.7    , array([ 23.2807    ,  1.875      ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
614     , -66184.2    , array([ 23.2807    ,  1.63893    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
615     , -66165.9    , array([ 23.2807    ,  1.70543    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
616     , -66165.6    , array([ 23.2807    ,  1.72155    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
617     , -66165.6    , array([ 23.2807    ,  1.71643    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
618     , -66165.6    , array([ 23.2807    ,  1.71184    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
619     , -66165.6    , array([ 23.2807    ,  1.71643    ,  2.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
620     , -71526.9    , array([ 23.2807    ,  1.71643    ,  3.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
621     , -56515.2    , array([ 23.2807    ,  1.71643    ,  1.24184    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
623     , -56515.2    , array([ 23.2807    ,  1.71643    ,  1.24184    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
624     , -88076.2    , array([ 23.2807    ,  1.71643    ,  0.241844   ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
625     , -59781.3    , array([ 23.2807    ,  1.71643    ,  1.85988    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
626     , -57296.2    , array([ 23.2807    ,  1.71643    ,  1.43482    ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
627     , -56833.1    , array([ 23.2807    ,  1.71643    ,  0.859878   ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
628     , -56237.4    , array([ 23.2807    ,  1.71643    ,  1.0999     ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
629     , -56228      , array([ 23.2807    ,  1.71643    ,  1.0823     ,  0.369995   ,  0.289825   ,  1.34429    ,  0.349224   ,  2.46712    ,  0.514163   ])
