
Round_1_Replicate_1
likelihood = -1502.7
theta = 19716.32
Optimized parameters = [ 0.96200679  0.15338855  5.57358112  0.54593777  0.06878574]

Round_1_Replicate_2
22176   , -19141.7    , array([ 0.796164   ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22177   , -19141.7    , array([ 0.796164   ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22178   , -14986.8    , array([ 1.79616    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22179   , -18801.9    , array([ 3.4142     ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22180   , -14986.8    , array([ 1.79616    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22181   , -16157.8    , array([ 2.4142     ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22182   , -14971.3    , array([ 1.4142     ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22183   , -14864.9    , array([ 1.59429    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22184   , -14865.6    , array([ 1.60227    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22185   , -14864.6    , array([ 1.58631    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22186   , -14878.6    , array([ 1.52057    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22187   , -14864.8    , array([ 1.57841    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22188   , -14864.6    , array([ 1.58631    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22189   , -16274.5    , array([ 1.58631    ,  1.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22191   , -14864.6    , array([ 1.58631    ,  0.4032     ,  1.06399    ,  0.493568   ,  1.58201    ])
22193   , -10564.2    , array([ 1.58631    ,  0.785166   ,  1.06399    ,  0.493568   ,  1.58201    ])
22194   , -10933.1    , array([ 1.58631    ,  0.594218   ,  1.06399    ,  0.493568   ,  1.58201    ])
22195   , -10454.7    , array([ 1.58631    ,  0.709476   ,  1.06399    ,  0.493568   ,  1.58201    ])
22196   , -10453.9    , array([ 1.58631    ,  0.722647   ,  1.06399    ,  0.493568   ,  1.58201    ])
22197   , -10453.2    , array([ 1.58631    ,  0.717332   ,  1.06399    ,  0.493568   ,  1.58201    ])
22198   , -10453.4    , array([ 1.58631    ,  0.71419    ,  1.06399    ,  0.493568   ,  1.58201    ])
22199   , -10453.2    , array([ 1.58631    ,  0.717332   ,  1.06399    ,  0.493568   ,  1.58201    ])
22200   , -7449.49    , array([ 1.58631    ,  0.717332   ,  2.06399    ,  0.493568   ,  1.58201    ])
22201   , -9226.57    , array([ 1.58631    ,  0.717332   ,  3.68202    ,  0.493568   ,  1.58201    ])
22202   , -7449.49    , array([ 1.58631    ,  0.717332   ,  2.06399    ,  0.493568   ,  1.58201    ])
22203   , -7658.93    , array([ 1.58631    ,  0.717332   ,  2.68202    ,  0.493568   ,  1.58201    ])
22204   , -7890.74    , array([ 1.58631    ,  0.717332   ,  1.68202    ,  0.493568   ,  1.58201    ])
22205   , -7418.32    , array([ 1.58631    ,  0.717332   ,  2.25959    ,  0.493568   ,  1.58201    ])
22206   , -7416.24    , array([ 1.58631    ,  0.717332   ,  2.22935    ,  0.493568   ,  1.58201    ])
22207   , -7416.07    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.493568   ,  1.58201    ])
22208   , -7416.26    , array([ 1.58631    ,  0.717332   ,  2.20616    ,  0.493568   ,  1.58201    ])
22209   , -7416.07    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.493568   ,  1.58201    ])
22210   , -9425.85    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  1.49357    ,  1.58201    ])
22212   , -7416.07    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.493568   ,  1.58201    ])
22214   , -7384.38    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.875534   ,  1.58201    ])
22215   , -7191.52    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.684551   ,  1.58201    ])
22216   , -7192.41    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.691802   ,  1.58201    ])
22217   , -7191.23    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.675399   ,  1.58201    ])
22218   , -7191.21    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  1.58201    ])
22219   , -7191.23    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.679054   ,  1.58201    ])
22220   , -7191.21    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  1.58201    ])
22221   , -6506.99    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  2.58201    ])
22222   , -6090.97    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  4.20005    ])
22223   , -6093.65    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  4.17904    ])
22224   , -5946.95    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  6.81808    ])
22225   , -5964.27    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  6.08559    ])
22226   , -5923.52    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  11.0541    ])
22227   , -5926.39    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  9.3192     ])
22228   , -5922.38    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  17.9083    ])
22229   , -5922.46    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  14.6529    ])
22230   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  28.9984    ])
22231   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  23.4931    ])
22233   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  28.9984    ])
22235   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  24.7624    ])
22236   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  26.8804    ])
22237   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  28.5253    ])
22238   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  29.5986    ])
22241   , -5922.37    , array([ 1.58631    ,  0.717332   ,  2.21769    ,  0.677218   ,  29.8788    ])
