
Round_1_Replicate_1
45169   , -14574.3    , array([ 3.56621    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45170   , -14574.3    , array([ 3.56621    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45171   , -15776.7    , array([ 4.56621    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45172   , -12353.1    , array([ 1.94817    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45174   , -12353.1    , array([ 1.94817    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45175   , -13561.1    , array([ 0.948172   ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45176   , -13166.7    , array([ 2.56621    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45177   , -12243.1    , array([ 1.83531    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45178   , -12100.8    , array([ 1.49646    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45179   , -12106.1    , array([ 1.47576    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45180   , -12096.8    , array([ 1.55386    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45181   , -12125      , array([ 1.66137    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45182   , -12096.5    , array([ 1.53374    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45183   , -12096.5    , array([ 1.53374    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45184   , -31556.4    , array([ 1.53374    ,  1.59382    ,  1.43841    ,  2.47875    ,  0.276347   ])
45186   , -12096.5    , array([ 1.53374    ,  0.593817   ,  1.43841    ,  2.47875    ,  0.276347   ])
45188   , -21438.2    , array([ 1.53374    ,  0.975783   ,  1.43841    ,  2.47875    ,  0.276347   ])
45189   , -17101      , array([ 1.53374    ,  0.784724   ,  1.43841    ,  2.47875    ,  0.276347   ])
45190   , -5747.18    , array([ 1.53374    ,  0.357749   ,  1.43841    ,  2.47875    ,  0.276347   ])
45191   , -4539.39    , array([ 1.53374    ,  0.211851   ,  1.43841    ,  2.47875    ,  0.276347   ])
45192   , -4792.76    , array([ 1.53374    ,  0.199881   ,  1.43841    ,  2.47875    ,  0.276347   ])
45193   , -4288.7     , array([ 1.53374    ,  0.262609   ,  1.43841    ,  2.47875    ,  0.276347   ])
45194   , -4647.58    , array([ 1.53374    ,  0.298949   ,  1.43841    ,  2.47875    ,  0.276347   ])
45195   , -4253.68    , array([ 1.53374    ,  0.251749   ,  1.43841    ,  2.47875    ,  0.276347   ])
45196   , -4251.1     , array([ 1.53374    ,  0.248328   ,  1.43841    ,  2.47875    ,  0.276347   ])
45197   , -4252.93    , array([ 1.53374    ,  0.244873   ,  1.43841    ,  2.47875    ,  0.276347   ])
45198   , -4251.1     , array([ 1.53374    ,  0.248328   ,  1.43841    ,  2.47875    ,  0.276347   ])
45199   , -3435.94    , array([ 1.53374    ,  0.248328   ,  2.43841    ,  2.47875    ,  0.276347   ])
45200   , -3675.81    , array([ 1.53374    ,  0.248328   ,  4.05644    ,  2.47875    ,  0.276347   ])
45201   , -3435.94    , array([ 1.53374    ,  0.248328   ,  2.43841    ,  2.47875    ,  0.276347   ])
45202   , -3364.16    , array([ 1.53374    ,  0.248328   ,  3.05644    ,  2.47875    ,  0.276347   ])
45203   , -3431.29    , array([ 1.53374    ,  0.248328   ,  3.43841    ,  2.47875    ,  0.276347   ])
45204   , -3359.18    , array([ 1.53374    ,  0.248328   ,  2.94638    ,  2.47875    ,  0.276347   ])
45205   , -3359.04    , array([ 1.53374    ,  0.248328   ,  2.91612    ,  2.47875    ,  0.276347   ])
45206   , -3359.18    , array([ 1.53374    ,  0.248328   ,  2.90135    ,  2.47875    ,  0.276347   ])
45207   , -3359.04    , array([ 1.53374    ,  0.248328   ,  2.9309     ,  2.47875    ,  0.276347   ])
45208   , -3359.04    , array([ 1.53374    ,  0.248328   ,  2.9309     ,  2.47875    ,  0.276347   ])
45209   , -3928.87    , array([ 1.53374    ,  0.248328   ,  2.9309     ,  3.47875    ,  0.276347   ])
45210   , -5445.41    , array([ 1.53374    ,  0.248328   ,  2.9309     ,  0.860715   ,  0.276347   ])
45211   , -3359.04    , array([ 1.53374    ,  0.248328   ,  2.9309     ,  2.47875    ,  0.276347   ])
45212   , -3524.likelihood = -2125.4
theta = 4797.86
Optimized parameters = [  3.93052662   0.45349277   0.71238049   1.82047253  30.        ]

Round_1_Replicate_2
46246   , -27849.1    , array([ 1.73497    ,  1.19745    ,  2.74395    ,  2.44944    ,  0.73683    ])
46247   , -27849.1    , array([ 1.73497    ,  1.19745    ,  2.74395    ,  2.44944    ,  0.73683    ])
