
Round_1_Replicate_1
1       , -31138.6    , array([ 0.271047   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
2       , -31138.6    , array([ 0.271047   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
3       , -31138.7    , array([ 1.27105    ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
5       , -31138.6    , array([ 0.271047   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
7       , -31138.7    , array([ 0.653013   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
8       , -31138.7    , array([ 0.46203    ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
9       , -31138.4    , array([ 0.0349793  ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
11      , -31138.5    , array([ 0.125149   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
13      , -31138.4    , array([ 0.0694211  ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
14      , -31138.4    , array([ 0.013693   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
16      , -31138.4    , array([ 0.0218237  ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
18      , -31138.4    , array([ 0.0167987  ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
19      , -31138.4    , array([ 0.013693   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
20      , -32974.5    , array([ 0.013693   ,  1.85649    ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
22      , -31138.4    , array([ 0.013693   ,  0.856489   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
23      , -49711.8    , array([ 0.013693   ,  0.238455   ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
24      , -31224.6    , array([ 0.013693   ,  1.23846    ,  0.830482   ,  0.841746   ,  1.56967    ,  2.46939    ,  2.89378    ,  0.406403   ,  3.80319    ])
