
Round_1_Replicate_1
49406   , -2132.91    , array([ 1.87538    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49407   , -2132.91    , array([ 1.87538    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49408   , -2531.4     , array([ 2.87538    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49409   , -5752.25    , array([ 0.257346   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49410   , -2132.91    , array([ 1.87538    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49411   , -1779.73    , array([ 1.25735    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49412   , -1603.33    , array([ 0.87538    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49413   , -1721.54    , array([ 0.639312   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49414   , -1612.23    , array([ 0.918103   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49415   , -1601.12    , array([ 0.855801   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49416   , -1609.17    , array([ 0.77311    ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49417   , -1600.3     , array([ 0.838126   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49418   , -1600.39    , array([ 0.827754   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49419   , -1600.3     , array([ 0.838126   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49420   , -39326.8    , array([ 0.838126   ,  1.1174     ,  7.22425    ,  1.34834    ,  0.0506553  ])
49422   , -1600.3     , array([ 0.838126   ,  0.117404   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49424   , -24553.5    , array([ 0.838126   ,  0.49937    ,  7.22425    ,  1.34834    ,  0.0506553  ])
49425   , -14560.7    , array([ 0.838126   ,  0.308201   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49427   , -32178.1    , array([ 0.838126   ,  0.0272341  ,  7.22425    ,  1.34834    ,  0.0506553  ])
49428   , -6064.36    , array([ 0.838126   ,  0.190282   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49429   , -2178.46    , array([ 0.838126   ,  0.0829622  ,  7.22425    ,  1.34834    ,  0.0506553  ])
49430   , -1466.44    , array([ 0.838126   ,  0.111725   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49431   , -1400.8     , array([ 0.838126   ,  0.106165   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49432   , -1463.89    , array([ 0.838126   ,  0.0973023  ,  7.22425    ,  1.34834    ,  0.0506553  ])
49433   , -1395.61    , array([ 0.838126   ,  0.104446   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49434   , -1395.51    , array([ 0.838126   ,  0.104241   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49435   , -1395.5     , array([ 0.838126   ,  0.104109   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49436   , -1395.54    , array([ 0.838126   ,  0.103976   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49437   , -1395.5     , array([ 0.838126   ,  0.104109   ,  7.22425    ,  1.34834    ,  0.0506553  ])
49438   , -1482.17    , array([ 0.838126   ,  0.104109   ,  8.22425    ,  1.34834    ,  0.0506553  ])
49439   , -1373.37    , array([ 0.838126   ,  0.104109   ,  5.60621    ,  1.34834    ,  0.0506553  ])
49440   , -1362.98    , array([ 0.838126   ,  0.104109   ,  6.16996    ,  1.34834    ,  0.0506553  ])
49441   , -1362.98    , array([ 0.838126   ,  0.104109   ,  6.16996    ,  1.34834    ,  0.0506553  ])
49442   , -1367.75    , array([ 0.838126   ,  0.104109   ,  6.57266    ,  1.34834    ,  0.0506553  ])
49443   , -1364.53    , array([ 0.838126   ,  0.104109   ,  5.95463    ,  1.34834    ,  0.0506553  ])
49444   , -1362.98    , array([ 0.838126   ,  0.104109   ,  6.18051    ,  1.34834    ,  0.0506553  ])
49445   , -1362.99    , array([ 0.838126   ,  0.104109   ,  6.19094    ,  1.34834    ,  0.0506553  ])
49446   , -1362.98    , array([ 0.838126   ,  0.104109   ,  6.18051    ,  1.34834    ,  0.0506553  ])
49447   , -1371.02    , array([ 0.838126   ,  0.104109   ,  6.18051    ,  2.34834    ,  0.0506553  ])
49449   , -1362.98    , array([ 0.838126   ,  0.104109   ,  6.18051    ,  1.34834    ,  0.0506553  ])
49450   , -1448.47    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  1.44569    ,  0.093417   ])
53143   , -1535.2     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.44569    ,  0.093417   ])
53144   , -1504.33    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.05205    ,  0.093417   ])
53145   , -1504.26    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03158    ,  0.093417   ])
53146   , -1504.26    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.093417   ])
53147   , -1504.26    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03343    ,  0.093417   ])
53148   , -1504.26    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03282    ,  0.093417   ])
53149   , -1504.26    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.093417   ])
53150   , -9026.66    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  1.09342    ])
53152   , -1504.26    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.093417   ])
53154   , -6954.77    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.475383   ])
53155   , -5046.55    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.284356   ])
53158   , -2905.14    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.166349   ])
53159   , -2393.06    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0589751  ])
53160   , -1651.08    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.106974   ])
53161   , -1502.55    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0931011  ])
53162   , -1491.87    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0863663  ])
53163   , -1605.63    , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0759038  ])
53164   , -1489.5     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0882666  ])
53165   , -1489.5     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883816  ])
53166   , -1489.5     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0882151  ])
53167   , -1489.5     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53168   , -2100.86    , array([ 0.652487   ,  0.163447   ,  5.34161    ,  2.00252    ,  0.0832192  ])
53169   , -1489.5     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53170   , -2168.37    , array([ 2.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53172   , -1489.5     , array([ 1.00751    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53173   , -4509.58    , array([ 0.38948    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53174   , -1687.57    , array([ 1.38948    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53175   , -1533.8     , array([ 1.15053    ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53176   , -1506.01    , array([ 0.901685   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53177   , -1488.75    , array([ 0.996271   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53178   , -1488.53    , array([ 0.987813   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53179   , -1488.52    , array([ 0.985587   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53180   , -1488.52    , array([ 0.985812   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53181   , -1488.52    , array([ 0.986029   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53182   , -1488.52    , array([ 0.985812   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53183   , -33045.2    , array([ 0.985812   ,  1.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53185   , -1488.52    , array([ 0.985812   ,  0.15329    ,  4.96887    ,  2.03312    ,  0.0883181  ])
53187   , -18079.9    , array([ 0.985812   ,  0.535256   ,  4.96887    ,  2.03312    ,  0.0883181  ])
53188   , -9686.58    , array([ 0.985812   ,  0.344139   ,  4.96887    ,  2.03312    ,  0.0883181  ])
53190   , -12287.9    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.0399545  ])
52336   , -1362.05    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.0389459  ])
52337   , -1362.03    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.0390057  ])
52338   , -1362.03    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52339   , -1362.03    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.039      ])
52340   , -1362.03    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52341   , -43027.7    , array([ 1.07829    ,  1.08989    ,  4.73651    ,  1.18165    ,  0.0390021  ])
52343   , -1362.03    , array([ 1.07829    ,  0.0898873  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52345   , -27152.1    , array([ 1.07829    ,  0.471853   ,  4.73651    ,  1.18165    ,  0.0390021  ])
52346   , -15822.9    , array([ 1.07829    ,  0.280662   ,  4.73651    ,  1.18165    ,  0.0390021  ])
52349   , -5856.5     , array([ 1.07829    ,  0.162757   ,  4.73651    ,  1.18165    ,  0.0390021  ])
52350   , -5119.94    , array([ 1.07829    ,  0.0554454  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52351   , -1753.48    , array([ 1.07829    ,  0.106945   ,  4.73651    ,  1.18165    ,  0.0390021  ])
52352   , -1380.33    , array([ 1.07829    ,  0.0939412  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52353   , -1361.27    , array([ 1.07829    ,  0.0903222  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52354   , -1361.14    , array([ 1.07829    ,  0.0906107  ,  4.73651    ,  1.18165    ,  0.0390021  ])
52355   , -1361.14    , array([ 1.07829    ,  0.09059    ,  4.73651    ,  1.18165    ,  0.0390021  ])
52356   , -1361.14    , array([ 1.07829    ,  0.090597   ,  4.73651    ,  1.18165    ,  0.0390021  ])
52357   , -1361.14    , array([ 1.07829    ,  0.090583   ,  4.73651    ,  1.18165    ,  0.0390021  ])
52358   , -1361.14    , array([ 1.07829    ,  0.09059    ,  4.73651    ,  1.18165    ,  0.0390021  ])
52359   , -1387.93    , array([ 1.07829    ,  0.09059    ,  5.73651    ,  1.18165    ,  0.0390021  ])
52360   , -1418.1     , array([ 1.07829    ,  0.09059    ,  3.11848    ,  1.18165    ,  0.0390021  ])
52361   , -1361.14    , array([ 1.07829    ,  0.09059    ,  4.73651    ,  1.18165    ,  0.0390021  ])
52362   , -1367.21    , array([ 1.07829    ,  0.09059    ,  4.11848    ,  1.18165    ,  0.0390021  ])
52363   , -1366.26    , array([ 1.07829    ,  0.09059    ,  5.11848    ,  1.18165    ,  0.0390021  ])
52364   , -1360.9     , array([ 1.07829    ,  0.09059    ,  4.63907    ,  1.18165    ,  0.0390021  ])
52365   , -1360.9     , array([ 1.07829    ,  0.09059    ,  4.6325     ,  1.18165    ,  0.0390021  ])
52366   , -1360.9     , array([ 1.07829    ,  0.09059    ,  4.63362    ,  1.18165    ,  0.0390021  ])
52367   , -1360.9     , array([ 1.07829    ,  0.09059    ,  4.63465    ,  1.18165    ,  0.0390021  ])
52368   , -1360.9     , array([ 1.07829    ,  0.09059    ,  4.63362    ,  1.18165    ,  0.0390021  ])
52369   , -1379.83    , array([ 1.07829    ,  0.09059    ,  4.63362    ,  2.18165    ,  0.0390021  ])
52371   , -1360.9     , array([ 1.07829    ,  0.09059    ,  4.63362    ,  1.18165    ,  0.0390021  ])
52372   , -1407.91    , array([ 1.07829    ,  0.09059    ,  4.63362    ,  0.563613   ,  0.0390021  ])
52373   , -1355.47    , array([ 1.07829    ,  0.09059    ,  4.63362    ,  1.56361    ,  0.0390021  ])
52374   , -1355.22    , array([ 1.07829    ,  0.09059    ,  4.63362    ,  1.48759    ,  0.0390021  ])
52375   , -1355.22    , array([ 1.07829    ,  0.09059    ,  4.63362    ,  1.49771    ,  0.0390021  ])
