
Round_1_Replicate_1
52806   , -9552.61    , array([ 0.729666   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52807   , -9552.61    , array([ 0.729666   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52808   , -10204.4    , array([ 1.72967    ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52810   , -9552.61    , array([ 0.729666   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52811   , -27872.6    , array([ 0.111632   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52812   , -9762.27    , array([ 1.11163    ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52813   , -9618.57    , array([ 0.911558   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52814   , -9598.68    , array([ 0.625897   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52815   , -9554.06    , array([ 0.756402   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52816   , -9552.58    , array([ 0.735948   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52817   , -9552.56    , array([ 0.733685   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52818   , -9552.56    , array([ 0.73364    ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52819   , -9552.56    , array([ 0.733601   ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52820   , -9552.56    , array([ 0.73364    ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52821   , -43424      , array([ 0.73364    ,  1.18454    ,  2.80697    ,  2.09135    ,  0.0342021  ])
52823   , -9552.56    , array([ 0.73364    ,  0.184537   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52825   , -31691.8    , array([ 0.73364    ,  0.566503   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52826   , -23525.9    , array([ 0.73364    ,  0.375341   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52828   , -1926.84    , array([ 0.73364    ,  0.0943674  ,  2.80697    ,  2.09135    ,  0.0342021  ])
52829   , -9714.2     , array([ 0.73364    ,  0.0386393  ,  2.80697    ,  2.09135    ,  0.0342021  ])
52830   , -2998.03    , array([ 0.73364    ,  0.111949   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52831   , -1725.64    , array([ 0.73364    ,  0.0730812  ,  2.80697    ,  2.09135    ,  0.0342021  ])
52832   , -1592.59    , array([ 0.73364    ,  0.0801558  ,  2.80697    ,  2.09135    ,  0.0342021  ])
52833   , -1593.43    , array([ 0.73364    ,  0.0813475  ,  2.80697    ,  2.09135    ,  0.0342021  ])
52834   , -1596.89    , array([ 0.73364    ,  0.079112   ,  2.80697    ,  2.09135    ,  0.0342021  ])
52835   , -1592.59    , array([ 0.73364    ,  0.0801558  ,  2.80697    ,  2.09135    ,  0.0342021  ])
52836   , -1507.24    , array([ 0.73364    ,  0.0801558  ,  3.80697    ,  2.09135    ,  0.0342021  ])
52837   , -1458.31    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  2.09135    ,  0.0342021  ])
52838   , -1458.43    , array([ 0.73364    ,  0.0801558  ,  5.33423    ,  2.09135    ,  0.0342021  ])
52839   , -1569.87    , array([ 0.73364    ,  0.0801558  ,  8.04304    ,  2.09135    ,  0.0342021  ])
52840   , -1458.31    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  2.09135    ,  0.0342021  ])
52841   , -1475.68    , array([ 0.73364    ,  0.0801558  ,  6.42501    ,  2.09135    ,  0.0342021  ])
52842   , -1465.05    , array([ 0.73364    ,  0.0801558  ,  4.80697    ,  2.09135    ,  0.0342021  ])
52843   , -1458.33    , array([ 0.73364    ,  0.0801558  ,  5.45119    ,  2.09135    ,  0.0342021  ])
52844   , -1458.31    , array([ 0.73364    ,  0.0801558  ,  5.39883    ,  2.09135    ,  0.0342021  ])
52845   , -1458.31    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  2.09135    ,  0.0342021  ])
52846   , -1533.33    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  3.09135    ,  0.0342021  ])
52847   , -1513.83    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  0.47332    ,  0.0342021  ])
52848   , -1458.31    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  2.09135    ,  0.0342021  ])
52849   , -1450.45    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.47332    ,  0.0342021  ])
52850   , -1462.65    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.09135    ,  0.0342021  ])
52851   , -1449.35    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.6399     ,  0.0342021  ])
52852   , -1449.35    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.63358    ,  0.0342021  ])
52853   , -1449.35    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0342021  ])
52854   , -1449.35    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.62438    ,  0.0342021  ])
52855   , -1449.35    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0342021  ])
52856   , -23587.8    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  1.0342     ])
52858   , -1449.35    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0342021  ])
52860   , -21769.2    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.416168   ])
52861   , -18126.2    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.225021   ])
52864   , -9899.79    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.107088   ])
52866   , -4041.26    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0620422  ])
52867   , -3994.9     , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0210465  ])
52868   , -1679.62    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0414635  ])
52869   , -1451.92    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0363953  ])
52870   , -1441.78    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52871   , -1441.78    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352188  ])
52872   , -1441.78    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0351916  ])
52874   , -1441.78    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52875   , -1551.55    , array([ 1.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52877   , -1441.78    , array([ 0.73364    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52878   , -15831.7    , array([ 0.115606   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52879   , -1392.97    , array([ 1.11561    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52880   , -1377.1     , array([ 0.927383   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52881   , -1377.05    , array([ 0.982984   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52882   , -1376.42    , array([ 0.955933   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52883   , -1376.43    , array([ 0.95371    ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52884   , -1376.43    , array([ 0.958156   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52885   , -1376.42    , array([ 0.955933   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52886   , -44605.2    , array([ 0.955933   ,  1.08016    ,  5.42501    ,  1.629      ,  0.0352016  ])
52888   , -1376.42    , array([ 0.955933   ,  0.0801558  ,  5.42501    ,  1.629      ,  0.0352016  ])
52890   , -29170.1    , array([ 0.955933   ,  0.462122   ,  5.42501    ,  1.629      ,  0.0352016  ])
52891   , -17532.9    , array([ 0.955933   ,  0.270914   ,  5.42501    ,  1.629      ,  0.0352016  ])
52894   , -6666.88    , array([ 0.955933   ,  0.153019   ,  5.42501    ,  1.629      ,  0.0352016  ])
