
Round_1_Replicate_1
18976   , -68137.9    , array([ 0.202167   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18977   , -68137.9    , array([ 0.202167   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18978   , -43743.5    , array([ 1.20217    ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18979   , -53825.8    , array([ 2.8202     ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18980   , -43743.5    , array([ 1.20217    ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18981   , -48140.6    , array([ 1.8202     ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18982   , -41821.8    , array([ 0.820201   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18983   , -42803.4    , array([ 0.584133   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18984   , -41862.4    , array([ 0.841998   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18985   , -41791.3    , array([ 0.791259   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18986   , -41876.7    , array([ 0.712144   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18987   , -41787.5    , array([ 0.772592   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18988   , -41787.3    , array([ 0.778297   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18989   , -41788.3    , array([ 0.784058   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18990   , -41787.3    , array([ 0.778297   ,  7.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18991   , -42380.5    , array([ 0.778297   ,  8.96846    ,  1.03874    ,  0.149487   ,  0.127054   ])
18992   , -40474.3    , array([ 0.778297   ,  6.35043    ,  1.03874    ,  0.149487   ,  0.127054   ])
18993   , -36347.9    , array([ 0.778297   ,  3.73239    ,  1.03874    ,  0.149487   ,  0.127054   ])
18995   , -36347.9    , array([ 0.778297   ,  3.73239    ,  1.03874    ,  0.149487   ,  0.127054   ])
18996   , -30050.2    , array([ 0.778297   ,  2.11436    ,  1.03874    ,  0.149487   ,  0.127054   ])
18997   , -20901.1    , array([ 0.778297   ,  1.11436    ,  1.03874    ,  0.149487   ,  0.127054   ])
18998   , -9750.16    , array([ 0.778297   ,  0.496325   ,  1.03874    ,  0.149487   ,  0.127054   ])
18999   , -19619.7    , array([ 0.778297   ,  0.114359   ,  1.03874    ,  0.149487   ,  0.127054   ])
19000   , -11939.6    , array([ 0.778297   ,  0.599758   ,  1.03874    ,  0.149487   ,  0.127054   ])
19001   , -8253.4     , array([ 0.778297   ,  0.421604   ,  1.03874    ,  0.149487   ,  0.127054   ])
19002   , -6719.18    , array([ 0.778297   ,  0.304246   ,  1.03874    ,  0.149487   ,  0.127054   ])
19003   , -7447.24    , array([ 0.778297   ,  0.227604   ,  1.03874    ,  0.149487   ,  0.127054   ])
19004   , -6719.18    , array([ 0.778297   ,  0.304246   ,  1.03874    ,  0.149487   ,  0.127054   ])
19005   , -4980.85    , array([ 0.778297   ,  0.304246   ,  2.03874    ,  0.149487   ,  0.127054   ])
19006   , -3593.99    , array([ 0.778297   ,  0.304246   ,  3.65677    ,  0.149487   ,  0.127054   ])
19007   , -3422.63    , array([ 0.778297   ,  0.304246   ,  4.121      ,  0.149487   ,  0.127054   ])
19008   , -3307.84    , array([ 0.778297   ,  0.304246   ,  4.87214    ,  0.149487   ,  0.127054   ])
19009   , -3306.52    , array([ 0.778297   ,  0.304246   ,  4.92589    ,  0.149487   ,  0.127054   ])
19010   , -3306.17    , array([ 0.778297   ,  0.304246   ,  5.01285    ,  0.149487   ,  0.127054   ])
19011   , -3306.04    , array([ 0.778297   ,  0.304246   ,  4.9827     ,  0.149487   ,  0.127054   ])
19012   , -3306.04    , array([ 0.778297   ,  0.304246   ,  4.9827     ,  0.149487   ,  0.127054   ])
19013   , -3306.04    , array([ 0.778297   ,  0.304246   ,  4.9827     ,  0.149487   ,  0.127054   ])
19014   , -4299.54    , array([ 0.778297   ,  0.304246   ,  4.9827     ,  1.14949    ,  0.127054   ])
19016   , -3306.04    , array([ 0.778297   ,  0.304246   ,  4.9827     ,  0.149487   ,  0.127054   ])
19018   , -3608.46    , array([ 0.778297   ,  0.304246   ,  4.9827     ,  0.531453   ,  0.127054   ])
19019   , -3442.99    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.00962    ,  2.12575    ])
19787   , -5435.28    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.28041    ,  2.12575    ])
19788   , -5433.74    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.26251    ,  2.12575    ])
19789   , -5433.57    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  2.12575    ])
19790   , -5433.66    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.24781    ,  2.12575    ])
19791   , -5433.57    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  2.12575    ])
19792   , -5401.42    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  3.12575    ])
19793   , -5385.43    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  4.74379    ])
19794   , -5386.48    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  4.51525    ])
19795   , -5381.5     , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  7.36182    ])
19796   , -5382       , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  6.4326     ])
19797   , -5381.16    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  11.5979    ])
19798   , -5381.19    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  9.6736     ])
19799   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  18.452     ])
19800   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  15.0853    ])
19801   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  29.5422    ])
19802   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  24.0048    ])
19804   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  29.5422    ])
19806   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  25.3061    ])
19807   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  27.4241    ])
19808   , -5381.15    , array([ 1.01752    ,  0.46717    ,  2.97733    ,  1.25278    ,  28.8013    ])
