
Round_1_Replicate_1
41900   , -5150.95    , array([ 1.47551    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41901   , -5150.95    , array([ 1.47551    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41902   , -5633.15    , array([ 2.47551    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41904   , -5150.95    , array([ 1.47551    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41905   , -4836.08    , array([ 0.857476   ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41906   , -5500.09    , array([ 0.47551    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41907   , -4902.6     , array([ 1.05317    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41908   , -4874.47    , array([ 0.711578   ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41909   , -4836.74    , array([ 0.863656   ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41910   , -4834.9     , array([ 0.838445   ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41911   , -4838.92    , array([ 0.789986   ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41912   , -4834.83    , array([ 0.83118    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41913   , -4834.95    , array([ 0.824737   ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41914   , -4834.83    , array([ 0.83118    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41915   , -41794.1    , array([ 0.83118    ,  1.15422    ,  5.35644    ,  2.02561    ,  0.0427213  ])
41917   , -4834.83    , array([ 0.83118    ,  0.154223   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41919   , -28445.4    , array([ 0.83118    ,  0.536189   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41920   , -19288.1    , array([ 0.83118    ,  0.345015   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41922   , -3242.69    , array([ 0.83118    ,  0.0640528  ,  5.35644    ,  2.02561    ,  0.0427213  ])
41923   , -2868.36    , array([ 0.83118    ,  0.0664423  ,  5.35644    ,  2.02561    ,  0.0427213  ])
41924   , -1602.21    , array([ 0.83118    ,  0.104692   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41925   , -2562.16    , array([ 0.83118    ,  0.123611   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41926   , -1397.88    , array([ 0.83118    ,  0.0968527  ,  5.35644    ,  2.02561    ,  0.0427213  ])
41927   , -1426.07    , array([ 0.83118    ,  0.085237   ,  5.35644    ,  2.02561    ,  0.0427213  ])
41928   , -1353.58    , array([ 0.83118    ,  0.0918735  ,  5.35644    ,  2.02561    ,  0.0427213  ])
41929   , -1353.54    , array([ 0.83118    ,  0.09125    ,  5.35644    ,  2.02561    ,  0.0427213  ])
41930   , -1354.84    , array([ 0.83118    ,  0.0906203  ,  5.35644    ,  2.02561    ,  0.0427213  ])
41931   , -1353.54    , array([ 0.83118    ,  0.09125    ,  5.35644    ,  2.02561    ,  0.0427213  ])
41932   , -1362.2     , array([ 0.83118    ,  0.09125    ,  6.35644    ,  2.02561    ,  0.0427213  ])
41933   , -1450.88    , array([ 0.83118    ,  0.09125    ,  3.7384     ,  2.02561    ,  0.0427213  ])
41934   , -1353.54    , array([ 0.83118    ,  0.09125    ,  5.35644    ,  2.02561    ,  0.0427213  ])
41935   , -1373.29    , array([ 0.83118    ,  0.09125    ,  4.7384     ,  2.02561    ,  0.0427213  ])
41936   , -1351.17    , array([ 0.83118    ,  0.09125    ,  5.7384     ,  2.02561    ,  0.0427213  ])
41937   , -1351.07    , array([ 0.83118    ,  0.09125    ,  5.66761    ,  2.02561    ,  0.0427213  ])
41938   , -1351.07    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.02561    ,  0.0427213  ])
41939   , -1351.07    , array([ 0.83118    ,  0.09125    ,  5.67574    ,  2.02561    ,  0.0427213  ])
41940   , -1351.07    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.02561    ,  0.0427213  ])
41941   , -1398.45    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  3.02561    ,  0.0427213  ])
41942   , -1549.71    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  0.40758    ,  0.0427213  ])
41943   , -1351.07    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.02561    ,  0.0427213  ])
41944   , -1380.59    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  1.40758    ,  0.0427213  ])
41945   , -1356.46    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.40758    ,  0.0427213  ])
41946   , -1350.79    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.10248    ,  0.0427213  ])
41947   , -1350.79    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09505    ,  0.0427213  ])
41948   , -1350.79    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0427213  ])
41949   , -1350.79    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09354    ,  0.0427213  ])
41950   , -1350.79    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0427213  ])
41951   , -17347.7    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  1.04272    ])
41953   , -1350.79    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0427213  ])
41955   , -15118.4    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.424687   ])
41956   , -12078.7    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.233593   ])
41959   , -6600.56    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.115628   ])
41961   , -2914.99    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0705691  ])
41962   , -2570.48    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0295657  ])
41963   , -1453.86    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0489104  ])
41964   , -1352.08    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.044343   ])
41965   , -1348.74    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434169  ])
41966   , -1348.74    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.043433   ])
41967   , -1348.74    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434099  ])
41968   , -1348.74    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41969   , -26955.8    , array([ 0.186851   ,  0.0282772  ,  5.98872    ,  2.16284    ,  0.0441263  ])
41970   , -1348.74    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41971   , -1600.79    , array([ 1.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41973   , -1348.74    , array([ 0.83118    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41974   , -7352.66    , array([ 0.213146   ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41975   , -1381.96    , array([ 1.21315    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41976   , -1335.45    , array([ 1.01773    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41977   , -1330.94    , array([ 0.968457   ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41978   , -1330.48    , array([ 0.954497   ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41979   , -1330.41    , array([ 0.943746   ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41980   , -1330.41    , array([ 0.94594    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41981   , -1330.41    , array([ 0.947088   ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41982   , -1330.41    , array([ 0.94594    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41983   , -41926.6    , array([ 0.94594    ,  1.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41985   , -1330.41    , array([ 0.94594    ,  0.09125    ,  5.67258    ,  2.09423    ,  0.0434238  ])
41987   , -26368.2    , array([ 0.94594    ,  0.473216   ,  5.67258    ,  2.09423    ,  0.0434238  ])
41988   , -15325.6    , array([ 0.94594    ,  0.282031   ,  5.67258    ,  2.09423    ,  0.0434238  ])
41991   , -5669.96    , array([ 0.94594    ,  0.164122   ,  5.67258    ,  2.09423    ,  0.0434238  ])
41992   , -4804.09    , array([ 0.94594    ,  0.0568081  ,  5.67258    ,  2.09423    ,  0.0434238  ])
41993   , -1692.55    , array([ 0.94594    ,  0.107766   ,  5.67258    ,  2.09423    ,  0.0434238  ])
41994   , -1347.32    , array([ 1.06379    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41566   , -1430.66    , array([ 1.0578     ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41567   , -1430.66    , array([ 1.05746    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41568   , -1430.66    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41569   , -1430.66    , array([ 1.0575     ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41570   , -1430.66    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41571   , -9726.92    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  1.07777    ])
41573   , -1430.66    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0777655  ])
41575   , -7814.9     , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.459731   ])
41576   , -5862.58    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.268697   ])
41579   , -3301.11    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.150695   ])
41580   , -3433.19    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0433236  ])
41581   , -1755.02    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0977974  ])
41582   , -1563.74    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0646099  ])
41583   , -1429.86    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0775682  ])
41584   , -1425.73    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0758112  ])
41585   , -1441.11    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0715326  ])
41586   , -1425.59    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.075348   ])
41587   , -1425.58    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0754068  ])
41588   , -1425.58    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0754304  ])
41589   , -1425.59    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0753833  ])
41590   , -1425.58    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0754068  ])
41591   , -1445.69    , array([ 1.05748    ,  0.139631   ,  5.32552    ,  2.14187    ,  0.0754068  ])
41592   , -1682.75    , array([ 1.05748    ,  0.139631   ,  2.70748    ,  2.14187    ,  0.0754068  ])
41593   , -1425.58    , array([ 1.05748    ,  0.139631   ,  4.32552    ,  2.14187    ,  0.0754068  ])
41594   , -1476.64    , array([ 1.05748    ,  0.139631   ,  3.70748    ,  2.14187    ,  0.0754068  ])
41595   , -1419.27    , array([ 1.05748    ,  0.139631   ,  4.70748    ,  2.14187    ,  0.0754068  ])
41596   , -1419.06    , array([ 1.05748    ,  0.139631   ,  4.64172    ,  2.14187    ,  0.0754068  ])
41597   , -1419.06    , array([ 1.05748    ,  0.139631   ,  4.64998    ,  2.14187    ,  0.0754068  ])
41598   , -1419.06    , array([ 1.05748    ,  0.139631   ,  4.64673    ,  2.14187    ,  0.0754068  ])
41599   , -1419.06    , array([ 1.05748    ,  0.139631   ,  4.65322    ,  2.14187    ,  0.0754068  ])
