183744  , -289777     , array([ 0.0197906  ,  0.355022   ,  8.8833e-09 ,  8.18818e-28,  0.102402   ])
183745  , -289545     , array([ 0.0198104  ,  0.355022   ,  8.8833e-09 ,  8.18818e-28,  0.102402   ])
183746  , -289791     , array([ 0.0197906  ,  0.355378   ,  8.8833e-09 ,  8.18818e-28,  0.102402   ])
183747  , -289777     , array([ 0.0197906  ,  0.355022   ,  8.89219e-09,  8.18818e-28,  0.102402   ])
183748  , -289777     , array([ 0.0197906  ,  0.355022   ,  8.8833e-09 ,  8.19638e-28,  0.102402   ])
183749  , -289977     , array([ 0.0197906  ,  0.355022   ,  8.8833e-09 ,  8.18818e-28,  0.102505   ])
183750  , -289777     , array([ 0.0197906  ,  0.355022   ,  8.8833e-09 ,  8.18818e-28,  0.102402   ])
183751  , -107716     , array([ 0.0425344  ,  0.339056   ,  8.8833e-09 ,  8.18818e-28,  0.0530476  ])
183752  , -107716     , array([ 0.0425344  ,  0.339056   ,  8.8833e-09 ,  8.18818e-28,  0.0530476  ])
183753  , -107632     , array([ 0.0425769  ,  0.339056   ,  8.8833e-09 ,  8.18818e-28,  0.0530476  ])
183754  , -107732     , array([ 0.0425344  ,  0.339395   ,  8.8833e-09 ,  8.18818e-28,  0.0530476  ])
183755  , -107716     , array([ 0.0425344  ,  0.339056   ,  8.89219e-09,  8.18818e-28,  0.0530476  ])
183756  , -107716     , array([ 0.0425344  ,  0.339056   ,  8.8833e-09 ,  8.19638e-28,  0.0530476  ])
183757  , -107771     , array([ 0.0425344  ,  0.339056   ,  8.8833e-09 ,  8.18818e-28,  0.0531006  ])
183765  , -107490     , array([ 0.0427311  ,  0.33707    ,  8.8833e-09 ,  8.18818e-28,  0.0532949  ])
183766  , -107490     , array([ 0.0427311  ,  0.33707    ,  8.8833e-09 ,  8.18818e-28,  0.0532949  ])
183767  , -107406     , array([ 0.0427738  ,  0.33707    ,  8.8833e-09 ,  8.18818e-28,  0.0532949  ])
183768  , -107506     , array([ 0.0427311  ,  0.337407   ,  8.8833e-09 ,  8.18818e-28,  0.0532949  ])
183769  , -107490     , array([ 0.0427311  ,  0.33707    ,  8.89219e-09,  8.18818e-28,  0.0532949  ])
183770  , -107490     , array([ 0.0427311  ,  0.33707    ,  8.8833e-09 ,  8.19638e-28,  0.0532949  ])
183771  , -107546     , array([ 0.0427311  ,  0.33707    ,  8.8833e-09 ,  8.18818e-28,  0.0533482  ])
183772  , -104644     , array([ 0.0452989  ,  0.312929   ,  8.8833e-09 ,  8.18818e-28,  0.0565247  ])
183773  , -104644     , array([ 0.0452989  ,  0.312929   ,  8.8833e-09 ,  8.18818e-28,  0.0565247  ])
183774  , -104560     , array([ 0.0453442  ,  0.312929   ,  8.8833e-09 ,  8.18818e-28,  0.0565247  ])
183775  , -104660     , array([ 0.0452989  ,  0.313242   ,  8.8833e-09 ,  8.18818e-28,  0.0565247  ])
183776  , -104644     , array([ 0.0452989  ,  0.312929   ,  8.89219e-09,  8.18818e-28,  0.0565247  ])
183777  , -104644     , array([ 0.0452989  ,  0.312929   ,  8.8833e-09 ,  8.19638e-28,  0.0565247  ])
183778  , -104699     , array([ 0.0452989  ,  0.312929   ,  8.8833e-09 ,  8.18818e-28,  0.0565812  ])
183779  , -1.60173e+06, array([ 1.89761    ,  0.00268985 ,  8.8833e-09 ,  8.18818e-28,  2.44175    ])
183780  , -1.60173e+06, array([ 1.89761    ,  0.00268985 ,  8.8833e-09 ,  8.18818e-28,  2.44175    ])
183781  , -1.60187e+06, array([ 1.89951    ,  0.00268985 ,  8.8833e-09 ,  8.18818e-28,  2.44175    ])
183782  , -1.60151e+06, array([ 1.89761    ,  0.00269254 ,  8.8833e-09 ,  8.18818e-28,  2.44175    ])
183783  , -1.60169e+06, array([ 1.89761    ,  0.00268985 ,  8.89218e-09,  8.18818e-28,  2.44175    ])
183784  , -1.60172e+06, array([ 1.89761    ,  0.00268985 ,  8.8833e-09 ,  8.19638e-28,  2.44175    ])
183785  , -1.60175e+06, array([ 1.89761    ,  0.00268985 ,  8.8833e-09 ,  8.18818e-28,  2.44419    ])
183786  , -99434.5    , array([ 0.0505123  ,  0.272395   ,  8.8833e-09 ,  8.18818e-28,  0.0630865  ])
183787  , -99434.5    , array([ 0.0505123  ,  0.272395   ,  8.8833e-09 ,  8.18818e-28,  0.0630865  ])
183788  , -99352.1    , array([ 0.0505628  ,  0.272395   ,  8.8833e-09 ,  8.18818e-28,  0.0630865  ])
183789  , -99450.2    , array([ 0.0505123  ,  0.272667   ,  8.8833e-09 ,  8.18818e-28,  0.0630865  ])
183790  , -99434.5    , array([ 0.0505123  ,  0.272395   ,  8.89219e-09,  8.18818e-28,  0.0630865  ])
183791  , -99434.5    , array([ 0.0505123  ,  0.272395   ,  8.8833e-09 ,  8.19638e-28,  0.0630865  ])
183792  , -99489.7    , array([ 0.0505123  ,  0.272395   ,  8.8833e-09 ,  8.18818e-28,  0.0631496  ])
183793  , -84478.5    , array([ 0.0859085  ,  0.138512   ,  8.8833e-09 ,  8.18818e-28,  0.107764   ])
183794  , -84478.5    , array([ 0.0859085  ,  0.138512   ,  8.8833e-09 ,  8.18818e-28,  0.107764   ])
183795  , -84406.6    , array([ 0.0859944  ,  0.138512   ,  8.8833e-09 ,  8.18818e-28,  0.107764   ])
183796  , -84473.8    , array([ 0.0859085  ,  0.138651   ,  8.8833e-09 ,  8.18818e-28,  0.107764   ])
183797  , -84478.5    , array([ 0.0859085  ,  0.138512   ,  8.89219e-09,  8.18818e-28,  0.107764   ])
183798  , -84478.5    , array([ 0.0859085  ,  0.138512   ,  8.8833e-09 ,  8.19638e-28,  0.107764   ])
183799  , -84547.8    , array([ 0.0859085  ,  0.138512   ,  8.8833e-09 ,  8.18818e-28,  0.107872   ])
183807  , -84474.8    , array([ 0.0859662  ,  0.138633   ,  8.8833e-09 ,  8.18818e-28,  0.107839   ])
183808  , -84474.8    , array([ 0.0859662  ,  0.138633   ,  8.8833e-09 ,  8.18818e-28,  0.107839   ])
183809  , -84402.9    , array([ 0.0860522  ,  0.138633   ,  8.8833e-09 ,  8.18818e-28,  0.107839   ])
183810  , -84470.1    , array([ 0.0859662  ,  0.138771   ,  8.8833e-09 ,  8.18818e-28,  0.107839   ])
183811  , -84474.8    , array([ 0.0859662  ,  0.138633   ,  8.89219e-09,  8.18818e-28,  0.107839   ])
183812  , -84474.8    , array([ 0.0859662  ,  0.138633   ,  8.8833e-09 ,  8.19638e-28,  0.107839   ])
183813  , -84544.1    , array([ 0.0859662  ,  0.138633   ,  8.8833e-09 ,  8.18818e-28,  0.107947   ])
