
Round_1_Replicate_1
17426   , -2532.72    , array([ 1.15297    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17427   , -2532.72    , array([ 1.15297    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17428   , -2816.1     , array([ 2.15297    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17430   , -2532.72    , array([ 1.15297    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17431   , -3350.3     , array([ 0.534938   ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17432   , -2620.79    , array([ 1.53494    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17433   , -2550.18    , array([ 1.26974    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17434   , -2546.25    , array([ 0.966361   ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17435   , -2530.17    , array([ 1.1092     ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17436   , -2529.98    , array([ 1.09928    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17437   , -2529.94    , array([ 1.09138    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17438   , -2529.94    , array([ 1.09253    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17439   , -2529.94    , array([ 1.09313    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17440   , -2529.94    , array([ 1.09253    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17441   , -40870.1    , array([ 1.09253    ,  1.07124    ,  3.39178    ,  4.48001    ,  0.05363    ])
17443   , -2529.94    , array([ 1.09253    ,  0.0712352  ,  3.39178    ,  4.48001    ,  0.05363    ])
17445   , -24017.2    , array([ 1.09253    ,  0.453201   ,  3.39178    ,  4.48001    ,  0.05363    ])
17446   , -12573.5    , array([ 1.09253    ,  0.262044   ,  3.39178    ,  4.48001    ,  0.05363    ])
17449   , -3520.4     , array([ 1.09253    ,  0.144118   ,  3.39178    ,  4.48001    ,  0.05363    ])
