
Round_1_Replicate_1
42721   , -2336.79    , array([ 4.97238    ,  0.15258    ,  29.7       ,  2.60393    ])
42722   , -2336.79    , array([ 4.97238    ,  0.15258    ,  29.7       ,  2.60393    ])
42723   , -2336.79    , array([ 5.97238    ,  0.15258    ,  29.7       ,  2.60393    ])
42724   , -2336.79    , array([ 7.59042    ,  0.15258    ,  29.7       ,  2.60393    ])
42726   , -2336.79    , array([ 7.59042    ,  0.15258    ,  29.7       ,  2.60393    ])
42727   , -2336.77    , array([ 20.4064    ,  0.15258    ,  29.7       ,  2.60393    ])
42728   , -2336.76    , array([ 28.3271    ,  0.15258    ,  29.7       ,  2.60393    ])
42731   , -2336.76    , array([ 25.3017    ,  0.15258    ,  29.7       ,  2.60393    ])
42732   , -2336.76    , array([ 29.6103    ,  0.15258    ,  29.7       ,  2.60393    ])
42734   , -2336.76    , array([ 29.1202    ,  0.15258    ,  29.7       ,  2.60393    ])
42735   , -2336.76    , array([ 29.9133    ,  0.15258    ,  29.7       ,  2.60393    ])
42736   , -2336.76    , array([ 29.9133    ,  0.15258    ,  29.7       ,  2.60393    ])
42737   , -1051.08    , array([ 29.9133    ,  1.15258    ,  29.7       ,  2.60393    ])
42738   , -1182.52    , array([ 29.9133    ,  2.77061    ,  29.7       ,  2.60393    ])
42739   , -1051.08    , array([ 29.9133    ,  1.15258    ,  29.7       ,  2.60393    ])
42740   , -1467.44    , array([ 29.9133    ,  1.77061    ,  29.7       ,  2.60393    ])
42741   , -416.124    , array([ 29.9133    ,  0.770614   ,  29.7       ,  2.60393    ])
42742   , -866.614    , array([ 29.9133    ,  0.534546   ,  29.7       ,  2.60393    ])
42743   , -468.88     , array([ 29.9133    ,  0.817732   ,  29.7       ,  2.60393    ])
42744   , -397.817    , array([ 29.9133    ,  0.741815   ,  29.7       ,  2.60393    ])
42745   , -429.373    , array([ 29.9133    ,  0.662646   ,  29.7       ,  2.60393    ])
42746   , -393.235    , array([ 29.9133    ,  0.723035   ,  29.7       ,  2.60393    ])
42747   , -393.154    , array([ 29.9133    ,  0.71733    ,  29.7       ,  2.60393    ])
42748   , -393.718    , array([ 29.9133    ,  0.711683   ,  29.7       ,  2.60393    ])
42749   , -393.154    , array([ 29.9133    ,  0.71733    ,  29.7       ,  2.60393    ])
42751   , -394.373    , array([ 29.9133    ,  0.71733    ,  28.082     ,  2.60393    ])
42752   , -393.154    , array([ 29.9133    ,  0.71733    ,  29.7       ,  2.60393    ])
42753   , -393.417    , array([ 29.9133    ,  0.71733    ,  29.082     ,  2.60393    ])
42755   , -393.256    , array([ 29.9133    ,  0.71733    ,  29.391     ,  2.60393    ])
42756   , -393.125    , array([ 29.9133    ,  0.71733    ,  29.8459    ,  2.60393    ])
42757   , -393.113    , array([ 29.9133    ,  0.71733    ,  29.9361    ,  2.60393    ])
42758   , -393.108    , array([ 29.9133    ,  0.71733    ,  29.9918    ,  2.60393    ])
42760   , -393.11     , array([ 29.9133    ,  0.71733    ,  29.9705    ,  2.60393    ])
42762   , -393.109    , array([ 29.9133    ,  0.71733    ,  29.9837    ,  2.60393    ])
42763   , -393.108    , array([ 29.9133    ,  0.71733    ,  29.9968    ,  2.60393    ])
42764   , -393.108    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.60393    ])
42765   , -393.108    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.60393    ])
42766   , -1218.55    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  3.60393    ])
42767   , -3852.13    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  0.985896   ])
42768   , -393.108    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.60393    ])
42769   , -1064.29    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  1.9859     ])
42770   , -574.748    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.9859     ])
42771   , -395.477    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.64265    ])
42772   , -393.136    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.59795    ])
42773   , -393.105    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.60255    ])
42774   , -393.105    , array([ 29.9133    ,  0.71733    ,  29.9999    ,  2.60252    ])
42775   , -393.105    , array([ 29.9133    ,  0.308493   ,  0.0181468  ,  0.103817   ])
50922   , -309.482    , array([ 0.0256567  ,  0.308493   ,  0.0181687  ,  0.103817   ])
50923   , -309.481    , array([ 0.0256567  ,  0.308493   ,  0.0181468  ,  0.103817   ])
50924   , -2176.19    , array([ 0.0256567  ,  0.308493   ,  0.0181468  ,  1.10382    ])
50926   , -309.481    , array([ 0.0256567  ,  0.308493   ,  0.0181468  ,  0.103817   ])
50928   , -1373.01    , array([ 0.0256567  ,  0.308493   ,  0.0181468  ,  0.485783   ])
